day,meal_type,name,serving_size,calories,total_fat,total_carbohydrate,protein,category
Saturday,Lunch,Captain Crunch Wildberries,Cup,180, 2.5, 39, 2,Cereal
Saturday,Lunch,Cheerios,Cup,110, 2, 22, 4,Cereal
Saturday,Lunch,Cinnamon Toast Crunch,Cup,210, 5, 40, 2,Cereal
Saturday,Lunch,Frosted Flakes,Cup,320, 0, 67, 13,Cereal
Saturday,Lunch,Rice Chex Cereal,Cup,180, 1, 40, 3,Cereal
Saturday,Lunch,Special K with Red Berries,Cup,360, 1, 78, 16,Miscellaneous
Saturday,Lunch,French Rolls,"6"" Portion",null,null,null,null,Miscellaneous
Saturday,Lunch,"Honey Wheat Tortilla 12""",Tortilla,300, 8, 53, 7,Tortilla
Saturday,Lunch,Kettle Chips,Ounce,160, 9, 15, 2,Snack
Saturday,Lunch,"Multigrain Bread 5/8"" Slice",Slice,null,null,null,null,Miscellaneous
Saturday,Lunch,Sourdough Bread Slice,Slices,100, 1, 20, 3,Miscellaneous
Saturday,Lunch,"Spinach Tortilla 12""",Tortilla,300, 8, 53, 7,Tortilla
Saturday,Lunch,"Sundried Tomato Basil Tortilla 12""",Tortillas,310, 8, 53, 7,Tortilla
Saturday,Lunch,Telera Roll,3.5z,300, 4, 56, 9,Miscellaneous
Saturday,Lunch,Caramel Topping,Ounce,80, 0, 18, 0,Miscellaneous
Saturday,Lunch,Chocolate Soft Serve Ice Cream Mix,Cup,340, 12, 52, 8,Ice Cream
Saturday,Lunch,Cone Cake Jacketed,Cone,null,null,null,null,Miscellaneous
Saturday,Lunch,Dole Whip Pineapple,1 Serving,110, 0.5, 26, 0,Ice Cream
Saturday,Lunch,Dole Whip Strawberry,1 Serving,110, 0, 26, 0,Ice Cream
Saturday,Lunch,Dutch Chocolate Syrup,Ounce,70, 0, 16, < 1,Miscellaneous
Saturday,Lunch,Mini Semi-Sweet Choc Chips,Ounce,130, 8, 19, 2,Snack
Saturday,Lunch,Oreo Cookie Topping,Ounce,140, 5, 21, 1,Cookie
Saturday,Lunch,Rainbow Sprinkles,Ounce,140, 7, 21, 0,Ice Cream
Saturday,Lunch,Vanilla Soft Serve Ice Cream Mix,Cup,360, 13, 49, 8,Ice Cream
Saturday,Lunch,Jalapeno Monterey Jack Cheese Slice,Slice,60, 5, 0, 4,Cheese
Saturday,Lunch,Provolone Cheese Slice,Slice,70, 6, 0, 5,Cheese
Saturday,Lunch,Sliced 0.75z Mild Cheddar Cheese,Slice,80, 7, 0, 5,Cheese
Saturday,Lunch,Cooked & Crumbled Bacon,Ounce,160, 13, 0, 11,Miscellaneous
Saturday,Lunch,"Diced 3/8"" Bacon",1 Tbsp,60, 4.5, 0, 5,Toppings
Saturday,Lunch,Grilled Chicken Breast Strip Fajita,Ounce,35, 1.5, < 1, 6,Entrees
Saturday,Lunch,Low Sodium Smoked Ham Slices,Ounce,30, 1, 0, 5,Miscellaneous
Saturday,Lunch,Oven Roasted Sliced Chicken,Ounce,null,null,null,null,Toppings
Saturday,Lunch,Smoked Sliced Genoa Salami,Ounce,110, 9, 1, 6,Toppings
Saturday,Lunch,Smoked Tempeh,Ounce,null,null,null,null,Miscellaneous
Saturday,Lunch,Tuna Salad,1z Portion,80, 7, < 1, 4,Salad
Saturday,Lunch,Chicago-Style Hot Giardiniera,Fluid Oz,120, 12, 0, 0,Miscellaneous
Saturday,Lunch,Cucumber Slices,.25 cup,0, 0, < 1, 0,Miscellaneous
Saturday,Lunch,Flat Leaf Spinach,Ounce,5, 0, 1, < 1,Miscellaneous
Saturday,Lunch,Hamburger Sliced Dill Pickle Chip,Slice,0, 0, 0, 0,Snack
Saturday,Lunch,Mild Banana Pepper Ring,Ounce,5, 0, 1, 0,Fruit
Saturday,Lunch,Shredded Iceberg Lettuce,Ounce,0, 0, < 1, 0,Miscellaneous
Saturday,Lunch,Sliced Jalapeno Peppers,Tablespoon,0, 0, 0, 0,Toppings
Saturday,Lunch,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Saturday,Lunch,Tomatoes Sliced 1/4-inch,Pound,80, 1, 18, 4,Toppings
Saturday,Lunch,Aged Balsamic Vinegar,Fluid Oz,40, 0, 9, 0,Toppings
Saturday,Lunch,Black Pepper Grinder,Teaspoon,5, 0, 1, 0,Miscellaneous
Saturday,Lunch,Buttermilk Ranch Dressing,Ounce,130, 14, 1, 0,Toppings
Saturday,Lunch,Chipotle Ranch Dressing,Fluid Oz,150, 16, 1, 0,Snack
Saturday,Lunch,Garlic Mayonnaise,1/2 oz,100, 10, 1, 0,Toppings
Saturday,Lunch,Grinder Sea Salt,Gram,0, 0, 0, 0,Miscellaneous
Saturday,Lunch,Heavy Duty Mayonnaise,Tablespoon,100, 11, 1, 0,Toppings
Saturday,Lunch,Mediterranean Extra Virgin Olive Oil,1 tbsp,120, 14, 0, 0,Miscellaneous
Saturday,Lunch,Plant Based Chipotle Ranch Dressing,2z Portion,180, 20, 7, 0,Snack
Saturday,Lunch,RedHot Buffalo Wing Sauce,Fluid Oz,0, 0, 0, 0,Toppings
Saturday,Lunch,Vegan Mayonnaise,1 tbs,60, 7, < 1, 0,Toppings
Saturday,Lunch,Vinegar Red Wine,Fluid Oz,0, 0, 0, 0,Miscellaneous
Saturday,Lunch,Yellow Mustard,1 tsp,0, 0, 0, 0,Toppings
Saturday,Lunch,Apple Gala,Apples,90, 0, 25, 0,Fruit
Saturday,Lunch,Bananas,Banana,190, 0, 46, 2,Fruit
Saturday,Lunch,Fresh Kiwi,Kiwi,60, 0, 15, 1,Fruit
Saturday,Lunch,Oranges,Orange,100, 0, 24, 2,Fruit
Saturday,Lunch,Pears,Each,null,null,null,null,Fruit
Saturday,Lunch,American,Slice,70, 6, < 1, 3,Miscellaneous
Saturday,Lunch,Angus Beef Frank,Frank,170, 16, 1, 6,Entrees
Saturday,Lunch,Black Bean Burger,Patty,170, 5, 26, 15,Miscellaneous
Saturday,Lunch,Breaded Onion Tangler,3z portion,270, 17, 27, 3,Miscellaneous
Saturday,Lunch,Buns Hot Dog Bulk,Each,120, 1.5, 21, 4,Entrees
Saturday,Lunch,Fried Eggs,Eggs,90, 7, 0, 8,Miscellaneous
Saturday,Lunch,Hamburger Bun,Buns,null,null,null,null,Entrees
Saturday,Lunch,Hamburger Sliced Dill Pickle Chip,Slice,0, 0, 0, 0,Snack
Saturday,Lunch,Heavy Duty Mayonnaise,Tablespoon,100, 11, 1, 0,Toppings
Saturday,Lunch,Homestyle Breaded Chicken Breast Fritter,Patty,230, 14, 13, 12,Entrees
Saturday,Lunch,Natural Low Sodium Ketchup,Ounce,5, 0, 1, 0,Toppings
Saturday,Lunch,Regular Cut Potato Fries,3z,110, 3.5, 20, 1,Sides
Saturday,Lunch,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Saturday,Lunch,Smash Burger,Burgers,290, 23, 1, 19,Miscellaneous
Saturday,Lunch,Spicy Brown Mustard,Ounce,30, 0, 0, 0,Toppings
Saturday,Lunch,Tomatoes,Ounce,5, 0, 1, 0,Miscellaneous
Saturday,Lunch,Yellow Mustard,1 tsp,0, 0, 0, 0,Toppings
Saturday,Lunch,American Cheese Slice,Slice,50, 4.5, 1, 2,Cheese
Saturday,Lunch,Jalapeno Monterey Jack Cheese Slice,Slice,60, 5, 0, 4,Cheese
Saturday,Lunch,"Multigrain Bread 5/8"" Slice",Slice,null,null,null,null,Miscellaneous
Saturday,Lunch,Sliced 0.75z Mild Cheddar Cheese,Slice,80, 7, 0, 5,Cheese
Saturday,Lunch,Sourdough Bread Slice,Slices,100, 1, 20, 3,Miscellaneous
Saturday,Lunch,Fried Catfish,Filet,170, 4, 17, 16,Miscellaneous
Saturday,Lunch,Fried Hushpuppies,3z Portion,380, 25, 34, 5,Miscellaneous
Saturday,Lunch,Garden Herb Chicken Breast,3.25z Tender,80, 0, 0, 19,Entrees
Saturday,Lunch,Succotash,4z Portion,130, 7, 10, 6,Miscellaneous
Saturday,Lunch,"10"" Flour Tortilla",Tortilla,170, 4.5, 29, 4,Tortilla
Saturday,Lunch,Egg White Liquid,Ounce,15, 0, 0, 3,Miscellaneous
Saturday,Lunch,Large Fresh Eggs,Eggs,100, 7, 0, 8,Miscellaneous
Saturday,Lunch,Zero Egg Plant Based Egg Liquid,Ounce,25, 1.5, 1, 2,Miscellaneous
Saturday,Lunch,Daiya Vegan Shredded Mozzarella Cheese,Ounce,80, 5, 8, 0,Cheese
Saturday,Lunch,Shredded Mild Cheddar Cheese,Ounce,110, 9, 1, 6,Cheese
Saturday,Lunch,Shredded Part-Skim Mozzarella Cheese,1z Portion,80, 6, 1, 6,Cheese
Saturday,Lunch,Cooked Sausage Crumble,1z Portion,120, 12, 0, 3,Sides
Saturday,Lunch,"Diced 3/8"" Bacon",1 Tbsp,60, 4.5, 0, 5,Toppings
Saturday,Lunch,Diced Green Peppers,Ounce,5, 0, 1, 0,Toppings
Saturday,Lunch,Diced Onions,Ounce,10, 0, 2, 0,Toppings
Saturday,Lunch,Diced Tomatoes,Ounce,0, 0, 1, 0,Toppings
Saturday,Lunch,Sliced Mushrooms,Tablespoon,0, 0, 0, 0,Toppings
Saturday,Lunch,Spinach,Ounce,5, 0, 1, < 1,Miscellaneous
Saturday,Lunch,"Water-Added Ham Diced 1/4""",Ounce,35, 1.5, 1, 5,Toppings
Saturday,Lunch,Baked Sweet Potato,Potatoes,120, 1.5, 26, 2,Sides
Saturday,Lunch,Classic Vegan Kimchi,Ounce,10, 0, 3, 0,Miscellaneous
Saturday,Lunch,Firm Tofu,1/4 cup,60, 3, 2, 6,Miscellaneous
Saturday,Lunch,Flax Seed,Ounce,150, 12, 8, 5,Toppings
Saturday,Lunch,High Protein Grain BleND,3z portion,190,null,null,null,Miscellaneous
Saturday,Lunch,Marinated Quarter Artichoke Heart,Ounce,15, 1, 2, < 1,Miscellaneous
Saturday,Lunch,Marinated Tofu,4z Portion,110, 5, 4, 11,Miscellaneous
Saturday,Lunch,Nutritional Yeast,Gram,null,null,null,null,Miscellaneous
Saturday,Lunch,Organic Black Chia Seed,Ounce,140, 9, 12, 5,Toppings
Saturday,Lunch,Roasted & Salted Sunflower Seeds,1 Tablespoon,90, 7, 3, 3,Toppings
Saturday,Lunch,Salt & Peppercorn Roasted Cauliflower,Ounce,0, 0, 0, 0,Miscellaneous
Saturday,Lunch,Shredded Kale,Ounce,15, 0, 2, 1,Miscellaneous
Saturday,Lunch,Sliced Almonds,Tablespoon,90, 8, 3, 3,Toppings
Saturday,Lunch,Walnuts Halves & Pieces,Tablespoon,50, 5, 1, 1,Miscellaneous
Saturday,Lunch,Black Beans,Ounce,25, 0, 5, 2,Sides
Saturday,Lunch,Carrots,Tablespoon,0, 0, 0, 0,Sides
Saturday,Lunch,Chopped Eggs,.5z Portion,25, 1.5, 0, 2,Miscellaneous
Saturday,Lunch,Classic Edamame,Tablespoon,15, 0.5, 1, 1,Miscellaneous
Saturday,Lunch,Crispy Fried French Onion,Ounce,160, 12, 16, 0,Miscellaneous
Saturday,Lunch,Cucumber Slices,Slices,0, 0, 0, 0,Miscellaneous
Saturday,Lunch,Diced Tomatoes,Ounce,0, 0, 1, 0,Toppings
Saturday,Lunch,Feta Cheese Crumbles,Ounce,5, 0.5, 0, 0,Cheese
Saturday,Lunch,Iceberg Salad Mix,1 cup portion,5, 0, 1, 0,Salad
Saturday,Lunch,Large Seasoned Crouton,Ounce,120, 4, 20, 4,Miscellaneous
Saturday,Lunch,Locally Grown Salad Greens,Ounce,0, 0, < 1, 0,Salad
Saturday,Lunch,Low Sodium Garbanzo Beans,Ounce,30, 0, 5, 1,Sides
Saturday,Lunch,Mini Marshmallows,Ounce,90, 0, 23, < 1,Miscellaneous
Saturday,Lunch,Shredded Mild Cheddar Cheese,Ounce,110, 9, 1, 6,Cheese
Saturday,Lunch,Sliced Mushrooms,Tablespoon,0, 0, 0, 0,Toppings
Saturday,Lunch,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Saturday,Lunch,Spiced Pumpkin Seeds,Tablespoon,45, 3, 3, 1,Toppings
Saturday,Lunch,Spinach,Ounce,5, 0, 1, < 1,Miscellaneous
Saturday,Lunch,Tri Color Peppers,Portion,25, 1.5, 2, 0,Miscellaneous
Saturday,Lunch,Tuna,1/4 Cup,35, 0, 0, 8,Miscellaneous
Saturday,Lunch,Balsamic Vinaigrette Dressing in Bottle,Ounce,60, 4.5, 5, 0,Toppings
Saturday,Lunch,Buttermilk Ranch Dressing,Ounce,130, 14, 1, 0,Toppings
Saturday,Lunch,Country French Dressing,Ounce,120, 11, 6, 0,Toppings
Saturday,Lunch,Creamy Caesar Dressing,Fluid Oz,140, 15, < 1, < 1,Toppings
Saturday,Lunch,Fat Free Raspberry Vinaigrette Dressing,Fluid Oz,35, 0, 8, 0,Toppings
Saturday,Lunch,Lite Ranch Dressing,Ounce,70, 7, < 1, < 1,Toppings
Saturday,Lunch,Plant Based Ranch Dressing,2z Portion,210, 22, 6, 0,Toppings
Saturday,Lunch,Creamy Tomato Soup,6 Flz,90, 1.5, 16, 3,Toppings
Saturday,Lunch,"White Pullman Bread 0.5"" Slice",Slices,60, 0.5, 12, 2,Miscellaneous
Saturday,Lunch,"100% Whole Wheat Bread 1/2"" Slice",Slice,70, 0.5, 13, 4,Miscellaneous
Saturday,Lunch,Avocado Pulp Fresh,Ounce,70, 6, 4, < 1,Toppings
Saturday,Lunch,Cream Cheese,Ounce,90, 9, 2, 2,Cheese
Saturday,Lunch,Jif Peanut Butter PC,0.75z,120, 10, 5, 4,Toppings
Saturday,Lunch,Nutella Chocolate Hazelnut Spread,Ounce,150, 9, 18, 1,Toppings
Saturday,Lunch,Plain Bagel,Bagel,320, 1, 65, 11,Entrees
Saturday,Lunch,Sliced Tomatoes,Ounce,0, 0, 1, 0,Toppings
Saturday,Lunch,Unsalted European-Style Butter Prints,Ounce,220, 24, 0, 0,Miscellaneous
Saturday,Lunch,"White Pullman Bread 0.5"" Slice",Slices,60, 0.5, 12, 2,Miscellaneous
Saturday,Lunch,Whole Wheat Bagel,Bagel,320, 1.5, 65, 11,Entrees
Saturday,Lunch,Aloo Chole Entree,Ounce,30, 1, 5, 1,Miscellaneous
Saturday,Lunch,Baby Carrots,3 Carrots,10, 0, 2, 0,Sides
Saturday,Lunch,Baked Sweet Potato,Potatoes,120, 1.5, 26, 2,Sides
Saturday,Lunch,Celery Sticks,Ounce,0, 0, < 1, 0,Miscellaneous
Saturday,Lunch,Classic Quinoa & Lentil Salad,3z Portion,200, 9, 21, 6,Salad
Saturday,Lunch,Daiya Vegan Shredded Mozzarella Cheese,Ounce,80, 5, 8, 0,Cheese
Saturday,Lunch,Fresh Avocado,Ounce,45, 4.5, 2, 0,Toppings
Saturday,Lunch,Hummus with Tahini,1z Portion,70, 5, 4, 2,Snack
Saturday,Lunch,Kalamata Olive Hummus,1z Portion,70, 6, 4, 2,Snack
Saturday,Lunch,Raw Mediterranean Pita Chips,1 oz portion,70, 0.5, 13, 2,Snack
Saturday,Lunch,Roasted Garlic Hummus,1z Portion,70, 5, 4, 2,Snack
Saturday,Lunch,Roasted Red Pepper Hummus,1z Portion,60, 4, 4, 2,Snack
Saturday,Lunch,Broccoli Florets,4z Portion,35, 0, 6, 4,Sides
Saturday,Lunch,Blueberry Yogurt,Ounce,20, 0, 4, < 1,Snack
Saturday,Lunch,Nature Valley Toasted Granola Oat,Ounce,130, 4.5, 20, 2,Miscellaneous
Saturday,Lunch,Plain Greek Yogurt,Ounce,15, 0, 1, 3,Snack
Saturday,Lunch,Small Curd Cottage Cheese,1/2 Cup,100, 5, 5, 11,Cheese
Saturday,Lunch,Strawberry Yogurt,Ounce,20, 0, 4, < 1,Snack
Saturday,Lunch,Vanilla Yogurt,Ounce,20, 0, 4, < 1,Snack
Saturday,Dinner,2% Chocolate Milk BIB,1 Cup,170, 5, 24, 8,Drinks
Saturday,Dinner,2% Milk BIB,8 flz,120, 5, 11, 8,Drinks
Saturday,Dinner,Apple Juice 6:1 Concentrate,1/2 hall glass,10, 0, 3, 0,Drinks
Saturday,Dinner,Cherry Coke,1 dining hall glass,null,null,null,null,Drinks
Saturday,Dinner,Coke Classic,1 dining hall glass,null,null,null,null,Drinks
Saturday,Dinner,Coke Zero,8flz,null,null,null,null,Drinks
Saturday,Dinner,Cranberry Juice 4.7:1 Concentrate,1/2 hall glass,70, 0, 19, 0,Drinks
Saturday,Dinner,Diet Coke,1 dining hall glass,null,null,null,null,Drinks
Saturday,Dinner,Diet Sprite,Fluid Oz,0, 0, 0, 0,Drinks
Saturday,Dinner,Milk Soy Vanilla Aseptic Silk,8z,null,null,null,null,Drinks
Saturday,Dinner,Orange Juice 5:1 Concentrate,1/2 hall glass,15, 0, 3, 0,Drinks
Saturday,Dinner,Original Style Lemonade,1 dining hall glass,null,null,null,null,Drinks
Saturday,Dinner,Original Unsweetened Almond Milk,6z Portion,60, 2, 11, < 1,Drinks
Saturday,Dinner,Pibb Xtra,1 dining hall glass,null,null,null,null,Drinks
Saturday,Dinner,Powerade Mountain Blast,1 dining hall glass,null,null,null,null,Drinks
Saturday,Dinner,Root Beer,1 dining hall glass,null,null,null,null,Drinks
Saturday,Dinner,Skim Milk BIB,8 flz,80, 0, 11, 8,Drinks
Saturday,Dinner,Sprite,1 dining hall glass,null,null,null,null,Drinks
Saturday,Dinner,Unsweetened Vanilla Almond Milk,6z Portion,20, 1.5, < 1, < 1,Drinks
Saturday,Dinner,Brewed coffee,6z Portion,0, 0, 0, 0,Miscellaneous
Saturday,Dinner,Coffeemate Original,Fluid Oz,30, 3, 0, 0,Drinks
Saturday,Dinner,Creamer French Vanilla Coffeemate 1.5L,Fluid Oz,60, 3.5, 8, 0,Toppings
Saturday,Dinner,ecoStick Sugar Substitute Blue Pc,Stick,0, 0, 0, 0,Toppings
Saturday,Dinner,ecoStick Sugar Substitute Pink Pc,Stick,0, 0, 1, 0,Toppings
Saturday,Dinner,ecoStick Sugar Substitute Yellow Pc,Stick,0, 0, 1, 0,Toppings
Saturday,Dinner,Extra Lite Amber Honey,Ounce,80, 0, 23, 0,Toppings
Saturday,Dinner,Green Tea Bag,Tea Bag,0, 0, 0, 0,Drinks
Saturday,Dinner,Hazelnut Coffee Creamer,Fluid Oz,10, 0, 2, 0,Toppings
Saturday,Dinner,Lipton Black Tea Bag,Tea Bag,0, 0, 0, 0,Drinks
Saturday,Dinner,Lipton Tea Decaf,Tea Bag,null,null,null,null,Drinks
Saturday,Dinner,Captain Crunch Wildberries,Cup,180, 2.5, 39, 2,Cereal
Saturday,Dinner,Cheerios,Cup,110, 2, 22, 4,Cereal
Saturday,Dinner,Cinnamon Toast Crunch,Cup,210, 5, 40, 2,Cereal
Saturday,Dinner,Frosted Flakes,Cup,320, 0, 67, 13,Cereal
Saturday,Dinner,Rice Chex Cereal,Cup,180, 1, 40, 3,Cereal
Saturday,Dinner,Special K with Red Berries,Cup,360, 1, 78, 16,Miscellaneous
Saturday,Dinner,French Rolls,"6"" Portion",null,null,null,null,Miscellaneous
Saturday,Dinner,"Honey Wheat Tortilla 12""",Tortilla,300, 8, 53, 7,Tortilla
Saturday,Dinner,Kettle Chips,Ounce,160, 9, 15, 2,Snack
Saturday,Dinner,"Multigrain Bread 5/8"" Slice",Slice,null,null,null,null,Miscellaneous
Saturday,Dinner,Sourdough Bread Slice,Slices,100, 1, 20, 3,Miscellaneous
Saturday,Dinner,"Spinach Tortilla 12""",Tortilla,300, 8, 53, 7,Tortilla
Saturday,Dinner,"Sundried Tomato Basil Tortilla 12""",Tortillas,310, 8, 53, 7,Tortilla
Saturday,Dinner,Telera Roll,3.5z,300, 4, 56, 9,Miscellaneous
Saturday,Dinner,Caramel Topping,Ounce,80, 0, 18, 0,Miscellaneous
Saturday,Dinner,Chocolate Soft Serve Ice Cream Mix,Cup,340, 12, 52, 8,Ice Cream
Saturday,Dinner,Cone Cake Jacketed,Cone,null,null,null,null,Miscellaneous
Saturday,Dinner,Dole Whip Pineapple,1 Serving,110, 0.5, 26, 0,Ice Cream
Saturday,Dinner,Dole Whip Strawberry,1 Serving,110, 0, 26, 0,Ice Cream
Saturday,Dinner,Dutch Chocolate Syrup,Ounce,70, 0, 16, < 1,Miscellaneous
Saturday,Dinner,Mini Semi-Sweet Choc Chips,Ounce,130, 8, 19, 2,Snack
Saturday,Dinner,Oreo Cookie Topping,Ounce,140, 5, 21, 1,Cookie
Saturday,Dinner,Rainbow Sprinkles,Ounce,140, 7, 21, 0,Ice Cream
Saturday,Dinner,Vanilla Soft Serve Ice Cream Mix,Cup,360, 13, 49, 8,Ice Cream
Saturday,Dinner,Jalapeno Monterey Jack Cheese Slice,Slice,60, 5, 0, 4,Cheese
Saturday,Dinner,Provolone Cheese Slice,Slice,70, 6, 0, 5,Cheese
Saturday,Dinner,Sliced 0.75z Mild Cheddar Cheese,Slice,80, 7, 0, 5,Cheese
Saturday,Dinner,Cooked & Crumbled Bacon,Ounce,160, 13, 0, 11,Miscellaneous
Saturday,Dinner,"Diced 3/8"" Bacon",1 Tbsp,60, 4.5, 0, 5,Toppings
Saturday,Dinner,Grilled Chicken Breast Strip Fajita,Ounce,35, 1.5, < 1, 6,Entrees
Saturday,Dinner,Low Sodium Smoked Ham Slices,Ounce,30, 1, 0, 5,Miscellaneous
Saturday,Dinner,Oven Roasted Sliced Chicken,Ounce,null,null,null,null,Toppings
Saturday,Dinner,Smoked Sliced Genoa Salami,Ounce,110, 9, 1, 6,Toppings
Saturday,Dinner,Smoked Tempeh,Ounce,null,null,null,null,Miscellaneous
Saturday,Dinner,Tuna Salad,1z Portion,80, 7, < 1, 4,Salad
Saturday,Dinner,Chicago-Style Hot Giardiniera,Fluid Oz,120, 12, 0, 0,Miscellaneous
Saturday,Dinner,Cucumber Slices,.25 cup,0, 0, < 1, 0,Miscellaneous
Saturday,Dinner,Flat Leaf Spinach,Ounce,5, 0, 1, < 1,Miscellaneous
Saturday,Dinner,Hamburger Sliced Dill Pickle Chip,Slice,0, 0, 0, 0,Snack
Saturday,Dinner,Mild Banana Pepper Ring,Ounce,5, 0, 1, 0,Fruit
Saturday,Dinner,Shredded Iceberg Lettuce,Ounce,0, 0, < 1, 0,Miscellaneous
Saturday,Dinner,Sliced Jalapeno Peppers,Tablespoon,0, 0, 0, 0,Toppings
Saturday,Dinner,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Saturday,Dinner,Tomatoes Sliced 1/4-inch,Pound,80, 1, 18, 4,Toppings
Saturday,Dinner,Aged Balsamic Vinegar,Fluid Oz,40, 0, 9, 0,Toppings
Saturday,Dinner,Black Pepper Grinder,Teaspoon,5, 0, 1, 0,Miscellaneous
Saturday,Dinner,Buttermilk Ranch Dressing,Ounce,130, 14, 1, 0,Toppings
Saturday,Dinner,Chipotle Ranch Dressing,Fluid Oz,150, 16, 1, 0,Snack
Saturday,Dinner,Garlic Mayonnaise,1/2 oz,100, 10, 1, 0,Toppings
Saturday,Dinner,Grinder Sea Salt,Gram,0, 0, 0, 0,Miscellaneous
Saturday,Dinner,Heavy Duty Mayonnaise,Tablespoon,100, 11, 1, 0,Toppings
Saturday,Dinner,Mediterranean Extra Virgin Olive Oil,1 tbsp,120, 14, 0, 0,Miscellaneous
Saturday,Dinner,Plant Based Chipotle Ranch Dressing,2z Portion,180, 20, 7, 0,Snack
Saturday,Dinner,RedHot Buffalo Wing Sauce,Fluid Oz,0, 0, 0, 0,Toppings
Saturday,Dinner,Vegan Mayonnaise,1 tbs,60, 7, < 1, 0,Toppings
Saturday,Dinner,Vinegar Red Wine,Fluid Oz,0, 0, 0, 0,Miscellaneous
Saturday,Dinner,Yellow Mustard,1 tsp,0, 0, 0, 0,Toppings
Saturday,Dinner,Apple Gala,Apples,90, 0, 25, 0,Fruit
Saturday,Dinner,Bananas,Banana,190, 0, 46, 2,Fruit
Saturday,Dinner,Fresh Kiwi,Kiwi,60, 0, 15, 1,Fruit
Saturday,Dinner,Oranges,Orange,100, 0, 24, 2,Fruit
Saturday,Dinner,Pears,Each,null,null,null,null,Fruit
Saturday,Dinner,American,Slice,70, 6, < 1, 3,Miscellaneous
Saturday,Dinner,Angus Beef Frank,Frank,170, 16, 1, 6,Entrees
Saturday,Dinner,Black Bean Burger,Patty,170, 5, 26, 15,Miscellaneous
Saturday,Dinner,Breaded Onion Tangler,3z portion,270, 17, 27, 3,Miscellaneous
Saturday,Dinner,Buns Hot Dog Bulk,Each,120, 1.5, 21, 4,Entrees
Saturday,Dinner,Fried Eggs,Eggs,90, 7, 0, 8,Miscellaneous
Saturday,Dinner,Hamburger Bun,Buns,null,null,null,null,Entrees
Saturday,Dinner,Hamburger Sliced Dill Pickle Chip,Slice,0, 0, 0, 0,Snack
Saturday,Dinner,Heavy Duty Mayonnaise,Tablespoon,100, 11, 1, 0,Toppings
Saturday,Dinner,Homestyle Breaded Chicken Breast Fritter,Patty,230, 14, 13, 12,Entrees
Saturday,Dinner,Natural Low Sodium Ketchup,Ounce,5, 0, 1, 0,Toppings
Saturday,Dinner,Regular Cut Potato Fries,3z,110, 3.5, 20, 1,Sides
Saturday,Dinner,Sliced Red Onion,Ounce,10, 0, 3, 0,Toppings
Saturday,Dinner,Smash Burger,Burgers,290, 23, 1, 19,Miscellaneous
Saturday,Dinner,Spicy Brown Mustard,Ounce,30, 0, 0, 0,Toppings
Saturday,Dinner,Tomatoes,Ounce,5, 0, 1, 0,Miscellaneous
Saturday,Dinner,Yellow Mustard,1 tsp,0, 0, 0, 0,Toppings
Saturday,Dinner,American Cheese Slice,Slice,50, 4.5, 1, 2,Cheese
Saturday,Dinner,Jalapeno Monterey Jack Cheese Slice,Slice,60, 5, 0, 4,Cheese
Saturday,Dinner,"Multigrain Bread 5/8"" Slice",Slice,null,null,null,null,Miscellaneous
Saturday,Dinner,Sliced 0.75z Mild Cheddar Cheese,Slice,80, 7, 0, 5,Cheese
Saturday,Dinner,Sourdough Bread Slice,Slices,100, 1, 20, 3,Miscellaneous
Saturday,Dinner,Chef Jet Drunken Noodles,7.66z Portion,220, 9, 24, 9,Entrees
Saturday,Dinner,Coconut Curry Tilapia,6.5z Portion,280, 16, 6, 28,Miscellaneous
Saturday,Dinner,Garden Herb Chicken Breast,3.25z Tender,80, 0, 0, 19,Entrees
Saturday,Dinner,Szechuan Green Beans,3z Portion,70,null,null,null,Sides
Saturday,Dinner,Thai Fried Rice,4z Portion,380, 4, 72, 10,Sides
Saturday,Dinner,Thai Spring Roll,1z Spring Roll,35, 0, 8, 1,Miscellaneous
Saturday,Dinner,Alfredo Sauce,Ounce,70, 6, 2, 1,Toppings
Saturday,Dinner,Basil Pesto without Nuts,1 Flz Portion,140, 15, 1, 2,Miscellaneous
Saturday,Dinner,Cavatappi Pasta,1/2 Cup,220, 5, 35, 7,Entrees
Saturday,Dinner,Garlic Bread Stick,Breadstick,150, 6, 21, 3,Toppings
Saturday,Dinner,Italian Beef & Pork Cheese Meatball,Meatball,40, 3, < 1, 3,Cheese
Saturday,Dinner,Marinara Sauce,Ounce,15, 0.5, 2, 0,Toppings
Saturday,Dinner,Plant based Sliced Italian Sausage,3 oz portion,170, 9, 9, 15,Sides
Saturday,Dinner,Rigate Penne Pasta,4z Portion,170, 1.5, 35, 6,Entrees
Saturday,Dinner,Chicken Alfredo Pizza,1/12,240, 11, 23, 15,Entrees
Saturday,Dinner,Four Cheese Pizza,5.5z Portion,350, 14, 36, 19,Cheese
Saturday,Dinner,Sausage Pizza,1/8,360, 17, 36, 16,Sides
Saturday,Dinner,Baked Sweet Potato,Potatoes,120, 1.5, 26, 2,Sides
Saturday,Dinner,Classic Vegan Kimchi,Ounce,10, 0, 3, 0,Miscellaneous
